Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 3075,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:00,13:30,08h 30m,INR 549,34 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:40,14:05,08h 25m,INR 605,33 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3436,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:10,14:00,07h 50m,INR 605,33 Seats available,"1.6
5",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 35101,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:20,14:45,08h 25m,INR 605,31 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 9366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,16:10,09h 40m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:45,16:06,08h 21m,INR 605,33 Seats available,3.8,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3446,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,15:55,07h 55m,INR 605,33 Seats available,"3.1
6",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3498,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:30,15:30,07h 00m,INR 929,37 Seats available,"4.1
48",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3051,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,17:40,08h 40m,INR 549,35 Seats available,"4.0
7",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 3486,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,16:40,07h 40m,INR 605,33 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06:25,06h 40m,INR 420,29 Seats available,"4.5
384",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
IntrCity SmartBus,AC Sleeper (2+1),23:15,05:55,06h 40m,INR 598,26 Seats available,"4.4
332",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 600,18 Seats available,"4.4
297",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Zingbus Plus,A/C Sleeper (2+1),23:45,06:20,06h 35m,560,26 Seats available,"4.5
168",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
Yolo Bus,A/C Sleeper (2+1),22:20,06:33,08h 13m,INR 500,26 Seats available,"4.7
225",https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
